"LAT","LON","SFCWind (m/s)"
 70.51,  87.19,  8.9157
 70.51,  90.00,  9.1792
 70.51,  92.81,  9.2552
 70.51,  95.62,  9.1257
 70.51,  98.44,  8.8459
 70.51, 101.25,  8.5262
 70.51, 104.06,  8.2567
 70.51, 106.88,  8.0400
 70.51, 109.69,  7.8019
 70.51, 112.50,  7.4786
 70.51, 115.31,  7.1003
 70.51, 118.12,  6.7931
 70.51, 120.94,  6.6845
 70.51, 123.75,  6.8021
 70.51, 126.56,  7.0696
 70.51, 129.38,  7.3693
 70.51, 132.19,  7.5862
 70.51, 135.00,  7.6265
 70.51, 137.81,  7.4295
 70.51, 140.62,  6.9794
 70.51, 143.44,  6.3256
 70.51, 146.25,  5.6027
 70.51, 149.06,  5.0107
 70.51, 151.88,  4.7114
 70.51, 154.69,  4.6942
 70.51, 157.50,  4.7769
 70.51, 160.31,  4.7522
 70.51, 163.12,  4.5045
 70.51, 165.94,  4.0383
 70.51, 168.75,  3.4407
 70.51, 171.56,  2.8033
 70.51, 174.38,  2.1605
 70.51, 177.19,  1.4855
 70.51, 180.00,  0.7786
 70.51, 182.81,  0.6415
 70.51, 185.62,  1.4102
 70.51, 188.44,  2.1373
 70.51, 191.25,  2.5504
 70.51, 194.06,  2.6227
 70.51, 196.88,  2.5091
 70.51, 199.69,  2.4326
 70.51, 202.50,  2.5082
 70.51, 205.31,  2.6834
 70.51, 208.12,  2.8360
 70.51, 210.94,  2.8563
 70.51, 213.75,  2.6806
 70.51, 216.56,  2.3163
 70.51, 219.38,  1.8410
 70.51, 222.19,  1.3601
 70.51, 225.00,  0.9651
 70.51, 227.81,  0.8912
 70.51, 230.62,  1.4805
 70.51, 233.44,  2.4908
 70.51, 236.25,  3.5723
 70.51, 239.06,  4.4292
 70.51, 241.88,  4.8648
 70.51, 244.69,  4.8546
 70.51, 247.50,  4.5432
 70.51, 250.31,  4.1536
 70.51, 253.12,  3.8688
 70.51, 255.94,  3.7600
 70.51, 258.75,  3.7893
 70.51, 261.56,  3.8593
 70.51, 264.38,  3.8678
 70.51, 267.19,  3.7509
 70.51, 270.00,  3.5022
 70.51, 272.81,  3.1572
 70.51, 275.62,  2.7508
 70.51, 278.44,  2.2928
 70.51, 281.25,  1.7923
 70.51, 284.06,  1.2886
 70.51, 286.88,  0.8566
 70.51, 289.69,  0.6610
 70.51, 292.50,  0.8741
 70.51, 295.31,  1.4511
 70.51, 298.12,  2.5716
 70.51, 300.94,  4.4307
 70.51, 303.75,  6.8723
 70.51, 306.56,  9.3181
 70.51, 309.38, 10.8834
 70.51, 312.19, 10.7398
 70.51, 315.00,  8.7022
 70.51, 317.81,  6.0844
 70.51, 320.62,  6.4618
 70.51, 323.44,  9.5918
 70.51, 326.25, 12.2648
 70.51, 329.06, 13.4668
 70.51, 331.88, 13.3614
 70.51, 334.69, 12.5359
 70.51, 337.50, 11.5406
 70.51, 340.31, 10.6613
 70.51, 343.12,  9.9255
 70.51, 345.94,  9.2136
 70.51, 348.75,  8.3829
 70.51, 351.56,  7.3911
 70.51, 354.38,  6.3384
 70.51, 357.19,  5.3720
 72.16,   0.00,  5.7433
 72.16,   2.81,  4.8090
 72.16,   5.62,  3.7874
 72.16,   8.44,  2.6181
 72.16,  11.25,  1.3322
 72.16,  14.06,  0.0449
 72.16,  16.88,  1.1097
 72.16,  19.69,  2.0278
 72.16,  22.50,  2.6913
 72.16,  25.31,  3.1565
 72.16,  28.12,  3.5175
 72.16,  30.94,  3.8523
 72.16,  33.75,  4.1853
 72.16,  36.56,  4.4908
 72.16,  39.38,  4.7296
 72.16,  42.19,  4.8906
 72.16,  45.00,  5.0113
 72.16,  47.81,  5.1644
 72.16,  50.62,  5.4160
 72.16,  53.44,  5.7799
 72.16,  56.25,  6.2027
 72.16,  59.06,  6.5929
 72.16,  61.88,  6.8750
 72.16,  64.69,  7.0346
 72.16,  67.50,  7.1214
 72.16,  70.31,  7.2144
 72.16,  73.12,  7.3771
 72.16,  75.94,  7.6336
 72.16,  78.75,  7.9679
 72.16,  81.56,  8.3351
 72.16,  84.38,  8.6748
 72.16,  87.19,  8.9258
 72.16,  90.00,  9.0421
 72.16,  92.81,  9.0071
 72.16,  95.62,  8.8433
 72.16,  98.44,  8.6059
 72.16, 101.25,  8.3575
 72.16, 104.06,  8.1337
 72.16, 106.88,  7.9266
 72.16, 109.69,  7.7043
 72.16, 112.50,  7.4535
 72.16, 115.31,  7.2105
 72.16, 118.12,  7.0458
 72.16, 120.94,  7.0110
 72.16, 123.75,  7.0936
 72.16, 126.56,  7.2210
 72.16, 129.38,  7.2978
 72.16, 132.19,  7.2404
 72.16, 135.00,  7.0007
 72.16, 137.81,  6.5784
 72.16, 140.62,  6.0227
 72.16, 143.44,  5.4242
 72.16, 146.25,  4.8990
 72.16, 149.06,  4.5568
 72.16, 151.88,  4.4449
 72.16, 154.69,  4.5077
 72.16, 157.50,  4.6111
 72.16, 160.31,  4.6158
 72.16, 163.12,  4.4411
 72.16, 165.94,  4.0889
 72.16, 168.75,  3.6267
 72.16, 171.56,  3.1373
 72.16, 174.38,  2.6646
 72.16, 177.19,  2.1894
 72.16, 180.00,  1.6628
 72.16, 182.81,  1.0879
 72.16, 185.62,  0.6370
 72.16, 188.44,  0.6659
 72.16, 191.25,  0.8865
 72.16, 194.06,  0.9583
 72.16, 196.88,  0.9198
 72.16, 199.69,  0.9816
 72.16, 202.50,  1.2574
 72.16, 205.31,  1.6426
 72.16, 208.12,  2.0162
 72.16, 210.94,  2.3021
 72.16, 213.75,  2.4571
 72.16, 216.56,  2.4737
 72.16, 219.38,  2.3808
 72.16, 222.19,  2.2370
 72.16, 225.00,  2.1454
 72.16, 227.81,  2.2895
 72.16, 230.62,  2.8177
 72.16, 233.44,  3.6312
 72.16, 236.25,  4.4615
 72.16, 239.06,  5.0544
 72.16, 241.88,  5.2733
 72.16, 244.69,  5.1368
 72.16, 247.50,  4.7887
 72.16, 250.31,  4.4145
 72.16, 253.12,  4.1514
 72.16, 255.94,  4.0383
 72.16, 258.75,  4.0241
 72.16, 261.56,  4.0146
 72.16, 264.38,  3.9257
 72.16, 267.19,  3.7155
 72.16, 270.00,  3.3897
 72.16, 272.81,  2.9904
 72.16, 275.62,  2.5840
 72.16, 278.44,  2.2434
 72.16, 281.25,  2.0004
 72.16, 284.06,  1.7940
 72.16, 286.88,  1.5277
 72.16, 289.69,  1.2531
 72.16, 292.50,  1.4142
 72.16, 295.31,  2.3651
 72.16, 298.12,  3.9165
 72.16, 300.94,  5.8753
 72.16, 303.75,  7.9611
 72.16, 306.56,  9.6887
 72.16, 309.38, 10.4277
 72.16, 312.19,  9.6269
 72.16, 315.00,  7.1459
 72.16, 317.81,  3.8419
 72.16, 320.62,  4.1452
 72.16, 323.44,  7.9784
 72.16, 326.25, 11.2757
 72.16, 329.06, 13.1923
 72.16, 331.88, 13.7841
 72.16, 334.69, 13.5018
 72.16, 337.50, 12.8532
 72.16, 340.31, 12.1522
 72.16, 343.12, 11.4626
 72.16, 345.94, 10.7090
 72.16, 348.75,  9.8175
 72.16, 351.56,  8.7931
 72.16, 354.38,  7.7193
 72.16, 357.19,  6.6927
 73.82,   0.00,  7.0887
 73.82,   2.81,  6.1149
 73.82,   5.62,  5.1414
 73.82,   8.44,  4.1574
 73.82,  11.25,  3.1791
 73.82,  14.06,  2.2520
 73.82,  16.88,  1.4436
 73.82,  19.69,  0.8672
 73.82,  22.50,  0.7580
 73.82,  25.31,  1.0704
 73.82,  28.12,  1.4867
 73.82,  30.94,  1.8972
 73.82,  33.75,  2.2728
 73.82,  36.56,  2.6023
 73.82,  39.38,  2.8839
 73.82,  42.19,  3.1266
 73.82,  45.00,  3.3529
 73.82,  47.81,  3.5967
 73.82,  50.62,  3.8920
 73.82,  53.44,  4.2558
 73.82,  56.25,  4.6773
 73.82,  59.06,  5.1246
 73.82,  61.88,  5.5634
 73.82,  64.69,  5.9737
 73.82,  67.50,  6.3544
 73.82,  70.31,  6.7158
 73.82,  73.12,  7.0689
 73.82,  75.94,  7.4158
 73.82,  78.75,  7.7465
 73.82,  81.56,  8.0390
 73.82,  84.38,  8.2642
 73.82,  87.19,  8.3946
 73.82,  90.00,  8.4145
 73.82,  92.81,  8.3281
 73.82,  95.62,  8.1610
 73.82,  98.44,  7.9521
 73.82, 101.25,  7.7380
 73.82, 104.06,  7.5402
 73.82, 106.88,  7.3610
 73.82, 109.69,  7.1928
 73.82, 112.50,  7.0325
 73.82, 115.31,  6.8913
 73.82, 118.12,  6.7858
 73.82, 120.94,  6.7190
 73.82, 123.75,  6.6645
 73.82, 126.56,  6.5722
 73.82, 129.38,  6.3891
 73.82, 132.19,  6.0829
 73.82, 135.00,  5.6570
 73.82, 137.81,  5.1527
 73.82, 140.62,  4.6402
 73.82, 143.44,  4.1996
 73.82, 146.25,  3.8965
 73.82, 149.06,  3.7578
 73.82, 151.88,  3.7566
 73.82, 154.69,  3.8201
 73.82, 157.50,  3.8586
 73.82, 160.31,  3.8005
 73.82, 163.12,  3.6199
 73.82, 165.94,  3.3457
 73.82, 168.75,  3.0454
 73.82, 171.56,  2.7836
 73.82, 174.38,  2.5767
 73.82, 177.19,  2.3816
 73.82, 180.00,  2.1378
 73.82, 182.81,  1.8192
 73.82, 185.62,  1.4536
 73.82, 188.44,  1.1001
 73.82, 191.25,  0.7976
 73.82, 194.06,  0.5297
 73.82, 196.88,  0.2544
 73.82, 199.69,  0.0868
 73.82, 202.50,  0.4031
 73.82, 205.31,  0.7476
 73.82, 208.12,  1.0926
 73.82, 210.94,  1.4220
 73.82, 213.75,  1.7158
 73.82, 216.56,  1.9586
 73.82, 219.38,  2.1512
 73.82, 222.19,  2.3219
 73.82, 225.00,  2.5317
 73.82, 227.81,  2.8581
 73.82, 230.62,  3.3362
 73.82, 233.44,  3.9082
 73.82, 236.25,  4.4470
 73.82, 239.06,  4.8270
 73.82, 241.88,  4.9836
 73.82, 244.69,  4.9341
 73.82, 247.50,  4.7581
 73.82, 250.31,  4.5522
 73.82, 253.12,  4.3843
 73.82, 255.94,  4.2691
 73.82, 258.75,  4.1727
 73.82, 261.56,  4.0385
 73.82, 264.38,  3.8212
 73.82, 267.19,  3.5093
 73.82, 270.00,  3.1337
 73.82, 272.81,  2.7650
 73.82, 275.62,  2.4951
 73.82, 278.44,  2.3758
 73.82, 281.25,  2.3521
 73.82, 284.06,  2.3106
 73.82, 286.88,  2.2328
 73.82, 289.69,  2.3295
 73.82, 292.50,  2.9333
 73.82, 295.31,  4.0908
 73.82, 298.12,  5.5842
 73.82, 300.94,  7.1409
 73.82, 303.75,  8.4466
 73.82, 306.56,  9.1328
 73.82, 309.38,  8.8288
 73.82, 312.19,  7.2742
 73.82, 315.00,  4.4492
 73.82, 317.81,  0.6909
 73.82, 320.62,  3.6132
 73.82, 323.44,  7.5825
 73.82, 326.25, 10.7256
 73.82, 329.06, 12.7400
 73.82, 331.88, 13.6603
 73.82, 334.69, 13.7761
 73.82, 337.50, 13.4562
 73.82, 340.31, 12.9723
 73.82, 343.12, 12.4220
 73.82, 345.94, 11.7806
 73.82, 348.75, 11.0031
 73.82, 351.56, 10.0912
 73.82, 354.38,  9.0962
 73.82, 357.19,  8.0826
 75.48,   0.00,  8.1761
 75.48,   2.81,  7.2274
 75.48,   5.62,  6.3214
 75.48,   8.44,  5.4700
 75.48,  11.25,  4.6737
 75.48,  14.06,  3.9246
 75.48,  16.88,  3.2124
 75.48,  19.69,  2.5331
 75.48,  22.50,  1.8935
 75.48,  25.31,  1.3112
 75.48,  28.12,  0.8198
 75.48,  30.94,  0.5230
 75.48,  33.75,  0.6142
 75.48,  36.56,  0.9367
 75.48,  39.38,  1.2963
 75.48,  42.19,  1.6376
 75.48,  45.00,  1.9475
 75.48,  47.81,  2.2358
 75.48,  50.62,  2.5273
 75.48,  53.44,  2.8492
 75.48,  56.25,  3.2180
 75.48,  59.06,  3.6357
 75.48,  61.88,  4.0931
 75.48,  64.69,  4.5745
 75.48,  67.50,  5.0627
 75.48,  70.31,  5.5401
 75.48,  73.12,  5.9902
 75.48,  75.94,  6.3970
 75.48,  78.75,  6.7443
 75.48,  81.56,  7.0168
 75.48,  84.38,  7.2025
 75.48,  87.19,  7.2962
 75.48,  90.00,  7.3010
 75.48,  92.81,  7.2280
 75.48,  95.62,  7.0940
 75.48,  98.44,  6.9190
 75.48, 101.25,  6.7228
 75.48, 104.06,  6.5224
 75.48, 106.88,  6.3298
 75.48, 109.69,  6.1502
 75.48, 112.50,  5.9823
 75.48, 115.31,  5.8199
 75.48, 118.12,  5.6530
 75.48, 120.94,  5.4661
 75.48, 123.75,  5.2390
 75.48, 126.56,  4.9513
 75.48, 129.38,  4.5916
 75.48, 132.19,  4.1673
 75.48, 135.00,  3.7079
 75.48, 137.81,  3.2604
 75.48, 140.62,  2.8782
 75.48, 143.44,  2.6052
 75.48, 146.25,  2.4604
 75.48, 149.06,  2.4280
 75.48, 151.88,  2.4594
 75.48, 154.69,  2.4891
 75.48, 157.50,  2.4567
 75.48, 160.31,  2.3271
 75.48, 163.12,  2.1074
 75.48, 165.94,  1.8532
 75.48, 168.75,  1.6572
 75.48, 171.56,  1.5944
 75.48, 174.38,  1.6467
 75.48, 177.19,  1.7207
 75.48, 180.00,  1.7340
 75.48, 182.81,  1.6532
 75.48, 185.62,  1.4884
 75.48, 188.44,  1.2738
 75.48, 191.25,  1.0461
 75.48, 194.06,  0.8287
 75.48, 196.88,  0.6266
 75.48, 199.69,  0.4304
 75.48, 202.50,  0.2233
 75.48, 205.31,  0.0385
 75.48, 208.12,  0.2943
 75.48, 210.94,  0.6028
 75.48, 213.75,  0.9313
 75.48, 216.56,  1.2619
 75.48, 219.38,  1.5823
 75.48, 222.19,  1.8924
 75.48, 225.00,  2.2060
 75.48, 227.81,  2.5450
 75.48, 230.62,  2.9240
 75.48, 233.44,  3.3335
 75.48, 236.25,  3.7390
 75.48, 239.06,  4.0960
 75.48, 241.88,  4.3708
 75.48, 244.69,  4.5512
 75.48, 247.50,  4.6455
 75.48, 250.31,  4.6718
 75.48, 253.12,  4.6445
 75.48, 255.94,  4.5647
 75.48, 258.75,  4.4202
 75.48, 261.56,  4.1953
 75.48, 264.38,  3.8863
 75.48, 267.19,  3.5130
 75.48, 270.00,  3.1233
 75.48, 272.81,  2.7877
 75.48, 275.62,  2.5761
 75.48, 278.44,  2.5173
 75.48, 281.25,  2.5898
 75.48, 284.06,  2.7820
 75.48, 286.88,  3.1545
 75.48, 289.69,  3.8012
 75.48, 292.50,  4.7391
 75.48, 295.31,  5.8646
 75.48, 298.12,  6.9948
 75.48, 300.94,  7.9120
 75.48, 303.75,  8.3937
 75.48, 306.56,  8.2476
 75.48, 309.38,  7.3687
 75.48, 312.19,  5.8489
 75.48, 315.00,  4.2735
 75.48, 317.81,  4.2471
 75.48, 320.62,  6.2816
 75.48, 323.44,  8.8608
 75.48, 326.25, 11.0973
 75.48, 329.06, 12.6578
 75.48, 331.88, 13.4999
 75.48, 334.69, 13.7606
 75.48, 337.50, 13.6487
 75.48, 340.31, 13.3402
 75.48, 343.12, 12.9219
 75.48, 345.94, 12.4008
 75.48, 348.75, 11.7548
 75.48, 351.56, 10.9775
 75.48, 354.38, 10.0925
 75.48, 357.19,  9.1434
 77.14,   0.00,  8.6788
 77.14,   2.81,  7.8032
 77.14,   5.62,  6.9653
 77.14,   8.44,  6.1847
 77.14,  11.25,  5.4669
 77.14,  14.06,  4.8065
 77.14,  16.88,  4.1945
 77.14,  19.69,  3.6237
 77.14,  22.50,  3.0913
 77.14,  25.31,  2.5976
 77.14,  28.12,  2.1444
 77.14,  30.94,  1.7379
 77.14,  33.75,  1.3975
 77.14,  36.56,  1.1616
 77.14,  39.38,  1.0692
 77.14,  42.19,  1.1113
 77.14,  45.00,  1.2302
 77.14,  47.81,  1.3785
 77.14,  50.62,  1.5434
 77.14,  53.44,  1.7345
 77.14,  56.25,  1.9665
 77.14,  59.06,  2.2483
 77.14,  61.88,  2.5801
 77.14,  64.69,  2.9544
 77.14,  67.50,  3.3576
 77.14,  70.31,  3.7725
 77.14,  73.12,  4.1790
 77.14,  75.94,  4.5569
 77.14,  78.75,  4.8879
 77.14,  81.56,  5.1577
 77.14,  84.38,  5.3582
 77.14,  87.19,  5.4870
 77.14,  90.00,  5.5459
 77.14,  92.81,  5.5384
 77.14,  95.62,  5.4687
 77.14,  98.44,  5.3420
 77.14, 101.25,  5.1668
 77.14, 104.06,  4.9558
 77.14, 106.88,  4.7239
 77.14, 109.69,  4.4837
 77.14, 112.50,  4.2409
 77.14, 115.31,  3.9931
 77.14, 118.12,  3.7316
 77.14, 120.94,  3.4464
 77.14, 123.75,  3.1311
 77.14, 126.56,  2.7864
 77.14, 129.38,  2.4238
 77.14, 132.19,  2.0653
 77.14, 135.00,  1.7407
 77.14, 137.81,  1.4804
 77.14, 140.62,  1.3057
 77.14, 143.44,  1.2215
 77.14, 146.25,  1.2154
 77.14, 149.06,  1.2603
 77.14, 151.88,  1.3164
 77.14, 154.69,  1.3370
 77.14, 157.50,  1.2794
 77.14, 160.31,  1.1166
 77.14, 163.12,  0.8445
 77.14, 165.94,  0.4834
 77.14, 168.75,  0.0857
 77.14, 171.56,  0.3520
 77.14, 174.38,  0.7196
 77.14, 177.19,  1.0059
 77.14, 180.00,  1.1894
 77.14, 182.81,  1.2686
 77.14, 185.62,  1.2586
 77.14, 188.44,  1.1854
 77.14, 191.25,  1.0774
 77.14, 194.06,  0.9589
 77.14, 196.88,  0.8461
 77.14, 199.69,  0.7483
 77.14, 202.50,  0.6734
 77.14, 205.31,  0.6348
 77.14, 208.12,  0.6512
 77.14, 210.94,  0.7342
 77.14, 213.75,  0.8762
 77.14, 216.56,  1.0585
 77.14, 219.38,  1.2638
 77.14, 222.19,  1.4831
 77.14, 225.00,  1.7186
 77.14, 227.81,  1.9827
 77.14, 230.62,  2.2916
 77.14, 233.44,  2.6535
 77.14, 236.25,  3.0605
 77.14, 239.06,  3.4892
 77.14, 241.88,  3.9074
 77.14, 244.69,  4.2838
 77.14, 247.50,  4.5926
 77.14, 250.31,  4.8146
 77.14, 253.12,  4.9357
 77.14, 255.94,  4.9460
 77.14, 258.75,  4.8419
 77.14, 261.56,  4.6309
 77.14, 264.38,  4.3365
 77.14, 267.19,  3.9997
 77.14, 270.00,  3.6756
 77.14, 272.81,  3.4240
 77.14, 275.62,  3.2967
 77.14, 278.44,  3.3299
 77.14, 281.25,  3.5467
 77.14, 284.06,  3.9650
 77.14, 286.88,  4.5891
 77.14, 289.69,  5.3903
 77.14, 292.50,  6.2951
 77.14, 295.31,  7.1914
 77.14, 298.12,  7.9482
 77.14, 300.94,  8.4411
 77.14, 303.75,  8.5826
 77.14, 306.56,  8.3591
 77.14, 309.38,  7.8774
 77.14, 312.19,  7.4087
 77.14, 315.00,  7.3501
 77.14, 317.81,  7.9736
 77.14, 320.62,  9.1631
 77.14, 323.44, 10.5546
 77.14, 326.25, 11.8137
 77.14, 329.06, 12.7452
 77.14, 331.88, 13.2915
 77.14, 334.69, 13.4936
 77.14, 337.50, 13.4400
 77.14, 340.31, 13.2155
 77.14, 343.12, 12.8712
 77.14, 345.94, 12.4209
 77.14, 348.75, 11.8595
 77.14, 351.56, 11.1843
 77.14, 354.38, 10.4082
 77.14, 357.19,  9.5602
 78.80,   0.00,  8.6174
 78.80,   2.81,  7.8648
 78.80,   5.62,  7.1349
 78.80,   8.44,  6.4470
 78.80,  11.25,  5.8127
 78.80,  14.06,  5.2355
 78.80,  16.88,  4.7130
 78.80,  19.69,  4.2385
 78.80,  22.50,  3.8038
 78.80,  25.31,  3.4002
 78.80,  28.12,  3.0212
 78.80,  30.94,  2.6643
 78.80,  33.75,  2.3326
 78.80,  36.56,  2.0339
 78.80,  39.38,  1.7769
 78.80,  42.19,  1.5663
 78.80,  45.00,  1.3997
 78.80,  47.81,  1.2697
 78.80,  50.62,  1.1699
 78.80,  53.44,  1.1004
 78.80,  56.25,  1.0691
 78.80,  59.06,  1.0886
 78.80,  61.88,  1.1683
 78.80,  64.69,  1.3092
 78.80,  67.50,  1.5032
 78.80,  70.31,  1.7369
 78.80,  73.12,  1.9948
 78.80,  75.94,  2.2609
 78.80,  78.75,  2.5204
 78.80,  81.56,  2.7600
 78.80,  84.38,  2.9682
 78.80,  87.19,  3.1347
 78.80,  90.00,  3.2499
 78.80,  92.81,  3.3049
 78.80,  95.62,  3.2927
 78.80,  98.44,  3.2106
 78.80, 101.25,  3.0619
 78.80, 104.06,  2.8564
 78.80, 106.88,  2.6096
 78.80, 109.69,  2.3393
 78.80, 112.50,  2.0618
 78.80, 115.31,  1.7896
 78.80, 118.12,  1.5312
 78.80, 120.94,  1.2942
 78.80, 123.75,  1.0905
 78.80, 126.56,  0.9397
 78.80, 129.38,  0.8643
 78.80, 132.19,  0.8708
 78.80, 135.00,  0.9384
 78.80, 137.81,  1.0358
 78.80, 140.62,  1.1426
 78.80, 143.44,  1.2517
 78.80, 146.25,  1.3621
 78.80, 149.06,  1.4687
