 "LAT","LON","SFCWind (m/s)"   
  -34.00    7.00  2.4546
  -34.00    8.00  2.4793
  -34.00    9.00  2.2952
  -34.00   10.00  1.9024
  -34.00   11.00  1.8056
  -34.00   12.00  2.0049
  -34.00   13.00  2.1913
  -34.00   14.00  2.3647
  -34.00   15.00  2.5715
  -34.00   16.00  2.8116
  -34.00   17.00  2.9211
  -34.00   18.00  2.9000
  -34.00   19.00  2.8986
  -34.00   20.00  2.9167
  -34.00   21.00  2.8852
  -34.00   22.00  2.8041
  -34.00   23.00  2.8956
  -34.00   24.00  3.1597
  -34.00   25.00  3.8056
  -34.00   26.00  4.8331
  -34.00   27.00  5.4699
  -34.00   28.00  5.7158
  -34.00   29.00  6.1094
  -34.00   30.00  6.6505
  -34.00   31.00  7.1956
  -34.00   32.00  7.7448
  -34.00   33.00  8.1301
  -34.00   34.00  8.3513
  -34.00   35.00  8.6042
  -34.00   36.00  8.8886
  -34.00   37.00  9.1308
  -34.00   38.00  9.3307
  -34.00   39.00  9.4996
  -34.00   40.00  9.6376
  -34.00   41.00  9.7814
  -34.00   42.00  9.9311
  -34.00   43.00  9.9789
  -34.00   44.00  9.9249
  -34.00   45.00  9.7609
  -34.00   46.00  9.4869
  -34.00   47.00  9.2461
  -34.00   48.00  9.0384
  -34.00   49.00  8.8025
  -34.00   50.00  8.5385
  -34.00   51.00  8.1883
  -34.00   52.00  7.7520
  -34.00   53.00  7.3385
  -34.00   54.00  6.9479
  -34.00   55.00  6.6679
  -34.00   56.00  6.4986
  -34.00   57.00  6.2976
  -34.00   58.00  6.0648
  -34.00   59.00  5.9438
  -34.00   60.00  5.9347
  -34.00   61.00  5.9570
  -34.00   62.00  6.0106
  -34.00   63.00  5.9623
  -34.00   64.00  5.8120
  -34.00   65.00  5.5866
  -34.00   66.00  5.2862
  -34.00   67.00  4.8970
  -34.00   68.00  4.4190
  -34.00   69.00  4.3587
  -34.00   70.00  4.7162
  -34.00   71.00  4.9307
  -34.00   72.00  5.0023
  -34.00   73.00  5.0507
  -34.00   74.00  5.0759
  -34.00   75.00  5.1014
  -34.00   76.00  5.1272
  -34.00   77.00  5.1166
  -34.00   78.00  5.0697
  -34.00   79.00  4.9981
  -34.00   80.00  4.9019
  -34.00   81.00  4.7490
  -34.00   82.00  4.5394
  -34.00   83.00  4.2136
  -34.00   84.00  3.7716
  -34.00   85.00  3.5010
  -34.00   86.00  3.4017
  -34.00   87.00  3.6222
  -34.00   88.00  4.1625
  -34.00   89.00  4.2684
  -34.00   90.00  3.9399
  -34.00   91.00  3.9479
  -34.00   92.00  4.2924
  -34.00   93.00  5.0314
  -34.00   94.00  6.1649
  -34.00   95.00  7.0261
  -34.00   96.00  7.6148
  -34.00   97.00  8.1790
  -34.00   98.00  8.7185
  -34.00   99.00  9.0650
  -34.00  100.00  9.2183
  -34.00  101.00  9.3295
  -34.00  102.00  9.3985
  -34.00  103.00  9.3038
  -34.00  104.00  9.0454
  -34.00  105.00  8.2519
  -34.00  106.00  6.9231
  -34.00  107.00  5.5453
  -34.00  108.00  4.1184
  -34.00  109.00  3.3197
  -34.00  110.00  3.1492
  -34.00  111.00  2.9398
  -34.00  112.00  2.6915
  -34.00  113.00  2.8089
  -34.00  114.00  3.2919
  -34.00  115.00  3.2935
  -34.00  116.00  2.8137
  -34.00  117.00  2.5184
  -34.00  118.00  2.4077
  -34.00  119.00  2.3032
  -34.00  120.00  2.2051
  -34.00  121.00  2.1362
  -34.00  122.00  2.0965
  -34.00  123.00  2.0623
  -34.00  124.00  2.0338
  -34.00  125.00  2.0189
  -34.00  126.00  2.0179
  -34.00  127.00  2.1925
  -34.00  128.00  2.5428
  -34.00  129.00  2.8376
  -34.00  130.00  3.0768
  -34.00  131.00  3.1837
  -34.00  132.00  3.1583
  -34.00  133.00  3.1304
  -34.00  134.00  3.1001
  -34.00  135.00  3.1172
  -34.00  136.00  3.1817
  -34.00  137.00  3.3741
  -34.00  138.00  3.6942
  -34.00  139.00  3.9833
  -34.00  140.00  4.2412
  -34.00  141.00  4.4362
  -34.00  142.00  4.5680
  -34.00  143.00  4.7575
  -34.00  144.00  5.0045
  -34.00  145.00  5.0888
  -34.00  146.00  5.0105
  -34.00  147.00  4.8588
  -34.00  148.00  4.6339
  -34.00  149.00  4.3654
  -34.00  150.00  4.0536
  -34.00  151.00  3.8381
  -34.00  152.00  3.7191
  -34.00  153.00  3.6374
  -34.00  154.00  3.5930
  -34.00  155.00  3.5964
  -34.00  156.00  3.6475
  -34.00  157.00  4.6855
  -34.00  158.00  6.7102
  -34.00  159.00  7.1770
  -34.00  160.00  6.0859
  -34.00  161.00  5.2188
  -34.00  162.00  4.5756
  -34.00  163.00  5.1115
  -34.00  164.00  6.8264
  -34.00  165.00  7.9658
  -34.00  166.00  8.5296
  -34.00  167.00  8.2248
  -34.00  168.00  7.0513
  -34.00  169.00  6.5364
  -34.00  170.00  6.6802
  -34.00  171.00  6.9302
  -34.00  172.00  7.2865
  -34.00  173.00  7.3794
  -34.00  174.00  7.2090
  -34.00  175.00  7.1937
  -34.00  176.00  7.3336
  -34.00  177.00  7.3583
  -34.00  178.00  7.2677
  -34.00  179.00  7.2225
  -33.00    0.00  2.5244
  -33.00    1.00  2.5427
  -33.00    2.00  2.5793
  -33.00    3.00  2.5169
  -33.00    4.00  2.3555
  -33.00    5.00  2.3141
  -33.00    6.00  2.3926
  -33.00    7.00  2.4251
  -33.00    8.00  2.4116
  -33.00    9.00  2.2332
  -33.00   10.00  1.8900
  -33.00   11.00  1.8204
  -33.00   12.00  2.0244
  -33.00   13.00  2.2226
  -33.00   14.00  2.4149
  -33.00   15.00  2.6275
  -33.00   16.00  2.8604
  -33.00   17.00  2.9597
  -33.00   18.00  2.9255
  -33.00   19.00  2.9353
  -33.00   20.00  2.9893
  -33.00   21.00  2.9587
  -33.00   22.00  2.8436
  -33.00   23.00  2.9706
  -33.00   24.00  3.3396
  -33.00   25.00  3.9833
  -33.00   26.00  4.9015
  -33.00   27.00  5.4730
  -33.00   28.00  5.6977
  -33.00   29.00  6.1020
  -33.00   30.00  6.6859
  -33.00   31.00  7.2590
  -33.00   32.00  7.8214
  -33.00   33.00  8.2230
  -33.00   34.00  8.4638
  -33.00   35.00  8.7222
  -33.00   36.00  8.9980
  -33.00   37.00  9.2305
  -33.00   38.00  9.4197
  -33.00   39.00  9.5801
  -33.00   40.00  9.7116
  -33.00   41.00  9.8376
  -33.00   42.00  9.9581
  -33.00   43.00  9.9736
  -33.00   44.00  9.8840
  -33.00   45.00  9.6933
  -33.00   46.00  9.4016
  -33.00   47.00  9.1670
  -33.00   48.00  8.9896
  -33.00   49.00  8.7730
  -33.00   50.00  8.5175
  -33.00   51.00  8.1665
  -33.00   52.00  7.7200
  -33.00   53.00  7.3111
  -33.00   54.00  6.9396
  -33.00   55.00  6.6592
  -33.00   56.00  6.4698
  -33.00   57.00  6.2534
  -33.00   58.00  6.0101
  -33.00   59.00  5.8817
  -33.00   60.00  5.8683
  -33.00   61.00  5.8822
  -33.00   62.00  5.9235
  -33.00   63.00  5.8624
  -33.00   64.00  5.6992
  -33.00   65.00  5.4582
  -33.00   66.00  5.1397
  -33.00   67.00  4.7098
  -33.00   68.00  4.1687
  -33.00   69.00  4.1403
  -33.00   70.00  4.6246
  -33.00   71.00  4.9352
  -33.00   72.00  5.0722
  -33.00   73.00  5.1689
  -33.00   74.00  5.2255
  -33.00   75.00  5.2687
  -33.00   76.00  5.2986
  -33.00   77.00  5.2913
  -33.00   78.00  5.2468
  -33.00   79.00  5.1785
  -33.00   80.00  5.0863
  -33.00   81.00  4.9230
  -33.00   82.00  4.6887
  -33.00   83.00  4.3258
  -33.00   84.00  3.8343
  -33.00   85.00  3.5198
  -33.00   86.00  3.3823
  -33.00   87.00  3.5844
  -33.00   88.00  4.1260
  -33.00   89.00  4.2842
  -33.00   90.00  4.0591
  -33.00   91.00  4.0311
  -33.00   92.00  4.2002
  -33.00   93.00  4.8358
  -33.00   94.00  5.9381
  -33.00   95.00  6.7593
  -33.00   96.00  7.2993
  -33.00   97.00  7.8626
  -33.00   98.00  8.4491
  -33.00   99.00  8.8367
  -33.00  100.00  9.0256
  -33.00  101.00  9.1476
  -33.00  102.00  9.2027
  -33.00  103.00  9.1598
  -33.00  104.00  9.0189
  -33.00  105.00  8.5324
  -33.00  106.00  7.7004
  -33.00  107.00  6.4268
  -33.00  108.00  4.7117
  -33.00  109.00  3.6482
  -33.00  110.00  3.2363
  -33.00  111.00  2.8967
  -33.00  112.00  2.6293
  -33.00  113.00  2.7185
  -33.00  114.00  3.1643
  -33.00  115.00  3.1708
  -33.00  116.00  2.7381
  -33.00  117.00  2.4913
  -33.00  118.00  2.4304
  -33.00  119.00  2.3446
  -33.00  120.00  2.2336
  -33.00  121.00  2.1500
  -33.00  122.00  2.0936
  -33.00  123.00  2.0702
  -33.00  124.00  2.0796
  -33.00  125.00  2.0725
  -33.00  126.00  2.0488
  -33.00  127.00  2.2134
  -33.00  128.00  2.5665
  -33.00  129.00  2.8672
  -33.00  130.00  3.1155
  -33.00  131.00  3.2219
  -33.00  132.00  3.1864
  -33.00  133.00  3.1318
  -33.00  134.00  3.0583
  -33.00  135.00  3.0563
  -33.00  136.00  3.1259
  -33.00  137.00  3.3330
  -33.00  138.00  3.6775
  -33.00  139.00  3.9713
  -33.00  140.00  4.2145
  -33.00  141.00  4.3713
  -33.00  142.00  4.4419
  -33.00  143.00  4.6246
  -33.00  144.00  4.9196
  -33.00  145.00  5.0448
  -33.00  146.00  5.0002
  -33.00  147.00  4.8781
  -33.00  148.00  4.6785
  -33.00  149.00  4.3634
  -33.00  150.00  3.9329
  -33.00  151.00  3.7002
  -33.00  152.00  3.6655
  -33.00  153.00  3.6237
  -33.00  154.00  3.5749
  -33.00  155.00  3.5618
  -33.00  156.00  3.5847
  -33.00  157.00  4.5500
  -33.00  158.00  6.4578
  -33.00  159.00  7.2464
  -33.00  160.00  6.9158
  -33.00  161.00  6.1778
  -33.00  162.00  5.0326
  -33.00  163.00  5.1015
  -33.00  164.00  6.3847
  -33.00  165.00  7.4501
  -33.00  166.00  8.2979
  -33.00  167.00  8.0972
  -33.00  168.00  6.8482
  -33.00  169.00  6.4093
  -33.00  170.00  6.7807
  -33.00  171.00  7.0989
  -33.00  172.00  7.3639
  -33.00  173.00  7.4024
  -33.00  174.00  7.2143
  -33.00  175.00  7.1926
  -33.00  176.00  7.3373
  -33.00  177.00  7.3631
  -33.00  178.00  7.2699
  -33.00  179.00  7.2233
  -32.00    0.00  2.5243
  -32.00    1.00  2.5448
  -32.00    2.00  2.5859
  -32.00    3.00  2.5121
  -32.00    4.00  2.3234
  -32.00    5.00  2.2682
  -32.00    6.00  2.3467
  -32.00    7.00  2.3766
  -32.00    8.00  2.3579
  -32.00    9.00  2.2020
  -32.00   10.00  1.9091
  -32.00   11.00  1.8469
  -32.00   12.00  2.0154
  -32.00   13.00  2.2220
  -32.00   14.00  2.4667
  -32.00   15.00  2.6892
  -32.00   16.00  2.8893
  -32.00   17.00  2.9766
  -32.00   18.00  2.9509
  -32.00   19.00  2.9960
  -32.00   20.00  3.1117
  -32.00   21.00  3.0967
  -32.00   22.00  2.9510
  -32.00   23.00  3.1431
  -32.00   24.00  3.6731
  -32.00   25.00  4.2999
  -32.00   26.00  5.0236
  -32.00   27.00  5.5072
  -32.00   28.00  5.7505
  -32.00   29.00  6.1858
  -32.00   30.00  6.8132
  -32.00   31.00  7.3977
  -32.00   32.00  7.9392
  -32.00   33.00  8.3393
  -32.00   34.00  8.5980
  -32.00   35.00  8.8435
  -32.00   36.00  9.0758
  -32.00   37.00  9.2814
  -32.00   38.00  9.4602
  -32.00   39.00  9.6399
  -32.00   40.00  9.8204
  -32.00   41.00  9.9485
  -32.00   42.00 10.0241
  -32.00   43.00 10.0000
  -32.00   44.00  9.8760
  -32.00   45.00  9.6605
  -32.00   46.00  9.3535
  -32.00   47.00  9.1167
  -32.00   48.00  8.9502
  -32.00   49.00  8.7308
  -32.00   50.00  8.4583
  -32.00   51.00  8.1113
  -32.00   52.00  7.6896
  -32.00   53.00  7.2921
  -32.00   54.00  6.9190
  -32.00   55.00  6.6218
  -32.00   56.00  6.4005
  -32.00   57.00  6.1788
  -32.00   58.00  5.9566
  -32.00   59.00  5.8347
  -32.00   60.00  5.8128
  -32.00   61.00  5.8323
  -32.00   62.00  5.8932
  -32.00   63.00  5.8254
  -32.00   64.00  5.6290
  -32.00   65.00  5.4094
  -32.00   66.00  5.1665
  -32.00   67.00  4.8787
  -32.00   68.00  4.5459
  -32.00   69.00  4.5279
  -32.00   70.00  4.8246
  -32.00   71.00  5.0381
  -32.00   72.00  5.1684
  -32.00   73.00  5.2705
  -32.00   74.00  5.3443
  -32.00   75.00  5.3967
  -32.00   76.00  5.4276
  -32.00   77.00  5.4201
  -32.00   78.00  5.3740
  -32.00   79.00  5.3018
  -32.00   80.00  5.2035
  -32.00   81.00  5.0274
  -32.00   82.00  4.7734
  -32.00   83.00  4.3985
  -32.00   84.00  3.9028
  -32.00   85.00  3.5717
  -32.00   86.00  3.4053
  -32.00   87.00  3.5478
  -32.00   88.00  3.9992
  -32.00   89.00  4.1949
  -32.00   90.00  4.1349
  -32.00   91.00  4.1514
  -32.00   92.00  4.2443
  -32.00   93.00  4.8100
  -32.00   94.00  5.8484
  -32.00   95.00  6.6330
  -32.00   96.00  7.1636
  -32.00   97.00  7.6992
  -32.00   98.00  8.2399
  -32.00   99.00  8.6013
  -32.00  100.00  8.7833
  -32.00  101.00  8.8958
  -32.00  102.00  8.9388
  -32.00  103.00  8.9159
  -32.00  104.00  8.8271
  -32.00  105.00  8.5217
  -32.00  106.00  7.9997
  -32.00  107.00  7.1109
  -32.00  108.00  5.8554
  -32.00  109.00  4.7678
  -32.00  110.00  3.8480
  -32.00  111.00  3.2821
  -32.00  112.00  3.0701
  -32.00  113.00  3.2192
  -32.00  114.00  3.7293
  -32.00  115.00  3.6271
  -32.00  116.00  2.9126
  -32.00  117.00  2.5103
  -32.00  118.00  2.4200
  -32.00  119.00  2.3335
  -32.00  120.00  2.2507
  -32.00  121.00  2.1741
  -32.00  122.00  2.1039
  -32.00  123.00  2.0731
  -32.00  124.00  2.0819
  -32.00  125.00  2.0615
  -32.00  126.00  2.0120
  -32.00  127.00  2.2171
  -32.00  128.00  2.6769
  -32.00  129.00  3.0025
  -32.00  130.00  3.1940
  -32.00  131.00  3.2527
  -32.00  132.00  3.1786
  -32.00  133.00  3.0962
  -32.00  134.00  3.0057
  -32.00  135.00  2.9906
  -32.00  136.00  3.0511
  -32.00  137.00  3.2554
  -32.00  138.00  3.6036
  -32.00  139.00  3.9081
  -32.00  140.00  4.1691
  -32.00  141.00  4.3429
  -32.00  142.00  4.4297
  -32.00  143.00  4.5939
  -32.00  144.00  4.8357
  -32.00  145.00  4.9735
  -32.00  146.00  5.0073
  -32.00  147.00  4.8985
  -32.00  148.00  4.6471
  -32.00  149.00  4.3123
  -32.00  150.00  3.8939
  -32.00  151.00  3.6603
  -32.00  152.00  3.6114
  -32.00  153.00  3.5620
  -32.00  154.00  3.5120
  -32.00  155.00  3.4965
  -32.00  156.00  3.5157
  -32.00  157.00  4.4101
  -32.00  158.00  6.1797
  -32.00  159.00  7.2264
  -32.00  160.00  7.5503
  -32.00  161.00  7.2369
  -32.00  162.00  6.2862
  -32.00  163.00  5.9268
  -32.00  164.00  6.1586
  -32.00  165.00  6.8545
  -32.00  166.00  8.0146
  -32.00  167.00  7.9792
  -32.00  168.00  6.7484
  -32.00  169.00  6.3937
  -32.00  170.00  6.9151
  -32.00  171.00  7.2593
  -32.00  172.00  7.4264
  -32.00  173.00  7.4130
  -32.00  174.00  7.2190
  -32.00  175.00  7.1946
  -32.00  176.00  7.3398
  -32.00  177.00  7.3651
  -32.00  178.00  7.2705
  -32.00  179.00  7.2232
  -31.00    0.00  2.5240
  -31.00    1.00  2.5469
  -31.00    2.00  2.5925
  -31.00    3.00  2.5073
  -31.00    4.00  2.2912
  -31.00    5.00  2.2224
  -31.00    6.00  2.3008
  -31.00    7.00  2.3280
  -31.00    8.00  2.3041
  -31.00    9.00  2.1709
  -31.00   10.00  1.9282
  -31.00   11.00  1.8734
  -31.00   12.00  2.0064
  -31.00   13.00  2.2215
  -31.00   14.00  2.5186
  -31.00   15.00  2.7509
  -31.00   16.00  2.9182
  -31.00   17.00  2.9934
  -31.00   18.00  2.9764
  -31.00   19.00  3.0567
  -31.00   20.00  3.2341
  -31.00   21.00  3.2347
  -31.00   22.00  3.0584
  -31.00   23.00  3.3156
  -31.00   24.00  4.0065
  -31.00   25.00  4.6165
  -31.00   26.00  5.1458
  -31.00   27.00  5.5413
  -31.00   28.00  5.8032
  -31.00   29.00  6.2696
  -31.00   30.00  6.9406
  -31.00   31.00  7.5364
  -31.00   32.00  8.0570
  -31.00   33.00  8.4556
  -31.00   34.00  8.7322
  -31.00   35.00  8.9648
  -31.00   36.00  9.1536
  -31.00   37.00  9.3322
  -31.00   38.00  9.5007
  -31.00   39.00  9.6997
  -31.00   40.00  9.9292
  -31.00   41.00 10.0593
  -31.00   42.00 10.0901
  -31.00   43.00 10.0263
  -31.00   44.00  9.8681
  -31.00   45.00  9.6277
  -31.00   46.00  9.3053
  -31.00   47.00  9.0663
  -31.00   48.00  8.9108
  -31.00   49.00  8.6884
  -31.00   50.00  8.3992
  -31.00   51.00  8.0561
  -31.00   52.00  7.6591
  -31.00   53.00  7.2732
  -31.00   54.00  6.8984
  -31.00   55.00  6.5844
  -31.00   56.00  6.3313
  -31.00   57.00  6.1042
  -31.00   58.00  5.9032
  -31.00   59.00  5.7876
  -31.00   60.00  5.7574
  -31.00   61.00  5.7825
  -31.00   62.00  5.8629
  -31.00   63.00  5.7883
  -31.00   64.00  5.5588
  -31.00   65.00  5.3605
  -31.00   66.00  5.1934
  -31.00   67.00  5.0476
  -31.00   68.00  4.9231
  -31.00   69.00  4.9154
  -31.00   70.00  5.0246
  -31.00   71.00  5.1410
  -31.00   72.00  5.2646
  -31.00   73.00  5.3720
  -31.00   74.00  5.4632
  -31.00   75.00  5.5247
  -31.00   76.00  5.5567
  -31.00   77.00  5.5489
  -31.00   78.00  5.5012
  -31.00   79.00  5.4251
  -31.00   80.00  5.3207
  -31.00   81.00  5.1317
  -31.00   82.00  4.8581
  -31.00   83.00  4.4713
  -31.00   84.00  3.9714
  -31.00   85.00  3.6237
  -31.00   86.00  3.4283
  -31.00   87.00  3.5112
  -31.00   88.00  3.8724
  -31.00   89.00  4.1056
  -31.00   90.00  4.2107
  -31.00   91.00  4.2717
  -31.00   92.00  4.2884
  -31.00   93.00  4.7841
  -31.00   94.00  5.7588
  -31.00   95.00  6.5067
  -31.00   96.00  7.0278
  -31.00   97.00  7.5359
  -31.00   98.00  8.0308
  -31.00   99.00  8.3658
  -31.00  100.00  8.5410
  -31.00  101.00  8.6440
  -31.00  102.00  8.6748
  -31.00  103.00  8.6719
  -31.00  104.00  8.6354
  -31.00  105.00  8.5111
  -31.00  106.00  8.2990
  -31.00  107.00  7.7950
  -31.00  108.00  6.9991
  -31.00  109.00  5.8874
  -31.00  110.00  4.4597
  -31.00  111.00  3.6676
  -31.00  112.00  3.5110
  -31.00  113.00  3.7199
  -31.00  114.00  4.2942
  -31.00  115.00  4.0833
  -31.00  116.00  3.0872
  -31.00  117.00  2.5293
  -31.00  118.00  2.4096
  -31.00  119.00  2.3224
  -31.00  120.00  2.2677
  -31.00  121.00  2.1983
  -31.00  122.00  2.1141
  -31.00  123.00  2.0761
  -31.00  124.00  2.0842
  -31.00  125.00  2.0506
  -31.00  126.00  1.9753
  -31.00  127.00  2.2208
  -31.00  128.00  2.7873
  -31.00  129.00  3.1378
  -31.00  130.00  3.2726
  -31.00  131.00  3.2836
  -31.00  132.00  3.1708
  -31.00  133.00  3.0606
  -31.00  134.00  2.9531
  -31.00  135.00  2.9249
  -31.00  136.00  2.9762
  -31.00  137.00  3.1778
  -31.00  138.00  3.5297
  -31.00  139.00  3.8450
  -31.00  140.00  4.1237
  -31.00  141.00  4.3145
  -31.00  142.00  4.4175
  -31.00  143.00  4.5632
  -31.00  144.00  4.7518
  -31.00  145.00  4.9021
  -31.00  146.00  5.0143
  -31.00  147.00  4.9189
  -31.00  148.00  4.6158
  -31.00  149.00  4.2611
  -31.00  150.00  3.8549
  -31.00  151.00  3.6203
  -31.00  152.00  3.5574
  -31.00  153.00  3.5003
  -31.00  154.00  3.4491
  -31.00  155.00  3.4312
  -31.00  156.00  3.4467
  -31.00  157.00  4.2701
  -31.00  158.00  5.9016
  -31.00  159.00  7.2065
  -31.00  160.00  8.1848
  -31.00  161.00  8.2959
  -31.00  162.00  7.5399
  -31.00  163.00  6.7521
  -31.00  164.00  5.9325
  -31.00  165.00  6.2589
  -31.00  166.00  7.7313
  -31.00  167.00  7.8612
  -31.00  168.00  6.6486
  -31.00  169.00  6.3780
  -31.00  170.00  7.0494
  -31.00  171.00  7.4197
  -31.00  172.00  7.4889
  -31.00  173.00  7.4236
  -31.00  174.00  7.2238
  -31.00  175.00  7.1967
  -31.00  176.00  7.3424
  -31.00  177.00  7.3672
  -31.00  178.00  7.2711
  -31.00  179.00  7.2231
  -30.00    0.00  2.5129
  -30.00    1.00  2.5362
  -30.00    2.00  2.5828
  -30.00    3.00  2.4882
  -30.00    4.00  2.2523
  -30.00    5.00  2.1730
  -30.00    6.00  2.2503
  -30.00    7.00  2.2873
  -30.00    8.00  2.2840
  -30.00    9.00  2.1724
  -30.00   10.00  1.9523
  -30.00   11.00  1.8926
  -30.00   12.00  1.9933
  -30.00   13.00  2.2015
  -30.00   14.00  2.5173
  -30.00   15.00  2.7573
  -30.00   16.00  2.9215
  -30.00   17.00  3.0075
  -30.00   18.00  3.0154
  -30.00   19.00  3.1234
  -30.00   20.00  3.3314
  -30.00   21.00  3.3417
  -30.00   22.00  3.1542
  -30.00   23.00  3.4418
  -30.00   24.00  4.2044
  -30.00   25.00  4.8006
  -30.00   26.00  5.2303
  -30.00   27.00  5.6000
  -30.00   28.00  5.9098
  -30.00   29.00  6.4049
  -30.00   30.00  7.0853
  -30.00   31.00  7.6740
  -30.00   32.00  8.1709
  -30.00   33.00  8.5489
  -30.00   34.00  8.8079
  -30.00   35.00  9.0199
  -30.00   36.00  9.1851
  -30.00   37.00  9.3660
  -30.00   38.00  9.5625
  -30.00   39.00  9.7881
  -30.00   40.00 10.0425
  -30.00   41.00 10.1614
  -30.00   42.00 10.1447
  -30.00   43.00 10.0409
  -30.00   44.00  9.8500
  -30.00   45.00  9.5925
  -30.00   46.00  9.2683
  -30.00   47.00  9.0259
  -30.00   48.00  8.8653
  -30.00   49.00  8.6410
  -30.00   50.00  8.3531
  -30.00   51.00  8.0159
  -30.00   52.00  7.6294
  -30.00   53.00  7.2458
  -30.00   54.00  6.8650
  -30.00   55.00  6.5369
  -30.00   56.00  6.2615
  -30.00   57.00  6.0355
  -30.00   58.00  5.8589
  -30.00   59.00  5.7576
  -30.00   60.00  5.7316
  -30.00   61.00  5.7553
  -30.00   62.00  5.8287
  -30.00   63.00  5.7561
  -30.00   64.00  5.5376
  -30.00   65.00  5.3593
  -30.00   66.00  5.2213
  -30.00   67.00  5.1212
  -30.00   68.00  5.0591
  -30.00   69.00  5.0660
  -30.00   70.00  5.1418
  -30.00   71.00  5.2446
  -30.00   72.00  5.3746
  -30.00   73.00  5.4877
  -30.00   74.00  5.5841
  -30.00   75.00  5.6469
  -30.00   76.00  5.6759
  -30.00   77.00  5.6620
  -30.00   78.00  5.6052
  -30.00   79.00  5.5155
  -30.00   80.00  5.3929
  -30.00   81.00  5.1857
  -30.00   82.00  4.8940
  -30.00   83.00  4.4990
  -30.00   84.00  4.0008
  -30.00   85.00  3.6343
  -30.00   86.00  3.3996
